,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,1690.1843635428509,1950.5379884047422,2058.21345136968,1881.7062097448306,1754.194712073013,1743.751512495693,1739.5755909360212,1801.0396471428307,1894.530719821632,1856.373798530856,1629.6618970702568,1403.395983851433,1391.4197402055022,1335.0153207771743,1289.3205474780038,1146.779164624633,1066.1779854995368,962.1061384068273,955.5379803506535,1217.7873211125861,1444.206182610142,1485.8566260268135,1622.434102256514
1,1680.426519386911,1984.4560107218379,2030.740053841741,1805.6370576642662,1774.5913611976355,1740.8648116760783,1740.5528147584882,1815.9424188354337,1880.2783448715131,1885.160655377441,1630.049567608795,1567.5657892861104,1397.7048225761039,1359.7768339431461,1311.2231523157834,1259.9037347715657,1068.4048988132647,1020.7679046178024,985.0365452117132,1189.1657463788054,1412.9272111215075,1556.916023432711,1580.7217826259764
2,1697.3190893410747,1903.2924693326454,2104.54927241295,1941.0742196168537,1766.4021423101617,1705.2486699031037,1745.0780799552895,1847.2621784532175,1895.145801738379,1784.9091351952206,1625.4867986222146,1458.209993653528,1401.965976083741,1344.8241542880844,1301.2695066718788,1272.7157456415468,1060.3567035123997,967.750922978511,966.9154183475706,1109.8481054029405,1356.9601627756615,1479.9259891271834,1622.731557186204
3,1692.445340831472,1959.4657406945664,2108.5240121999072,1935.4029528444053,1781.8723167185358,1736.6843702119738,1752.2589688367593,1804.30568709956,1881.932809799008,1771.4769884587495,1618.8006659520677,1486.4458471946527,1373.661554940979,1339.2958853345142,1314.6316336925736,1201.2021301776144,1069.6883398373827,972.5663673903688,989.4577462195982,1115.6733251977196,1363.8909904085774,1566.7191621765726,1671.3743127763391
4,1686.1005436155137,1884.039188132215,2031.4298857068231,2099.7326109230444,1752.2710328716325,1732.4676790226313,1765.5196500422728,1849.229644798472,1884.988609753955,1760.701498253608,1626.3904261532307,1424.0046363630436,1379.1824520906423,1338.3138312246954,1312.4674189522452,1283.5887627019636,1068.0081245432661,1001.7884346988956,982.3361910657859,1108.8167057873495,1334.5788085316922,1528.0962285667451,1649.1712419899932
5,1695.6311239277634,1800.6411849977083,2104.5137910038457,1928.4027746608542,1768.159866413971,1726.0737261791314,1710.6866311569472,1802.3676722673765,1886.820403528405,1669.8411644104162,1641.863508861436,1483.2135360801337,1389.1740547280433,1354.7543507428256,1289.0601086394156,1157.9800947315193,1064.490261457627,1011.1187129614676,989.9828118060618,1121.5990072735126,1340.6000907835557,1528.3461231215308,1581.570672297965
6,1686.9467369017732,1863.9397481369324,2151.6699722571025,2066.751194889163,1782.3914229927439,1745.9852450266765,1727.3118492251974,1865.8718246438973,1890.405249808896,1850.888490360404,1638.245918751226,1558.4987081856152,1374.480146873457,1337.2707133858862,1300.3793634230597,1188.022475278554,1072.9223803029997,1006.7488712194947,970.2117134437117,1218.5862858061319,1334.4497534688717,1452.6947106335215,1645.9309121122164
7,1682.4369004337245,1722.9818728103774,2152.959089120311,2116.471947358586,1767.5389785027164,1720.017036696088,1764.8442469993888,1839.4436265305658,1885.6133981978355,1896.1075554994195,1619.464207552816,1560.8285269944001,1401.8742823949704,1344.8133809232222,1315.297651620277,1082.947310884482,1068.03854432121,1002.8738979915242,979.4399056710998,1138.0390676918764,1435.7192741382692,1571.1483802875925,1600.1739717511489
8,1696.318828258571,1895.0206282641923,2134.765686906589,2075.3862732460625,1770.914682219415,1711.2964406365277,1747.4852718369511,1814.464210703814,1891.2156348833025,1700.9501297206507,1645.5112894133865,1466.1745678026666,1367.2789845441548,1325.2211182956364,1289.4105386515823,1265.339543211272,1073.9799194124546,1056.353784537715,952.0152773541267,1289.8152903365453,1377.0660815144329,1468.4492416118858,1643.5900376718685
9,1686.2964768976547,1816.4526195895905,2012.4556578197346,2011.7991117853417,1749.0319182113012,1736.9685873956475,1750.874171287148,1856.6163657507218,1884.2683819360816,1748.9596404193162,1639.7620261251432,1454.3332443533443,1390.5324148239763,1328.6946031863445,1317.9114342531448,1209.0094460277342,1074.514698138112,1034.2386224218205,977.1033718604547,1224.791243161867,1310.2604668805725,1499.8273053256396,1671.1232514908381
10,1690.0523095040037,1770.8424650378113,2013.667854674498,2028.8532706943809,1756.803077174423,1708.8297591931941,1777.2309238087626,1795.0335985691618,1890.5393013585638,1801.336240071172,1619.7629616987629,1526.8845652944551,1399.5069682464987,1361.5067226620208,1305.9226423768234,1131.4793779084916,1066.5749898412996,994.5246991304182,959.0333927049238,1060.9949081854725,1397.1460809971843,1540.337186624874,1657.0415264796438
11,1689.2751470432315,1733.7190527553835,2091.2614728610256,1983.475893556598,1750.8648256952954,1708.4773953794056,1758.468634048994,1867.8632439618689,1878.3012553159747,1800.45607354872,1641.1383136956683,1410.770229765723,1393.5223316199927,1345.120568453381,1293.29110988541,1121.3870236293842,1068.074072376589,999.1752301878123,974.1968221672415,1103.1738015200006,1329.642207653693,1509.9834030026798,1616.9228695939444
12,1694.5584461529425,1757.4837407998568,2111.3193008674066,2103.9828567235954,1751.6076126624248,1727.932240764884,1719.6246035683594,1855.3458332503114,1878.6720972204653,1716.1695179258984,1610.3472468154353,1501.7328638630427,1392.8042983803502,1360.0615732606454,1310.098939855146,1250.5251776147775,1074.56581611822,1017.1665412916409,984.0295542572654,1255.396970433915,1411.3606379545831,1479.9063118219758,1672.8847150819245
13,1691.6540644958548,1708.3912799369955,2067.2311595587566,1847.3481336039583,1769.9180776919875,1719.8381958968434,1766.7424841560357,1853.079097089508,1889.392434586553,1856.496447177115,1615.4268141829527,1586.879165007712,1387.8983997850626,1349.603612959147,1295.4676106737504,1172.6740060359664,1073.8728244886952,1046.791916264202,954.4183078111923,1267.8392987433142,1329.0706724169147,1542.5789377394271,1618.4347480831655
14,1679.336530452699,1720.597045178157,2030.4472732003962,2093.0689156075746,1777.3455930329665,1739.3536314010455,1706.9849414364219,1838.048733927053,1882.4205872635716,1666.9439452756694,1641.2954133910396,1609.9307350205474,1394.9647761002357,1348.6104657324781,1298.6341578875567,1282.9394143012855,1069.8026245511608,977.5685516657657,986.6118309380618,1117.1136214015462,1327.7869385210672,1486.3447276631077,1619.7031258541576
